サンプル名,Ce,Co,Zn,Ce5Co19,Ce2Co17,Ce1Co5,CeO2_cubic,Ce2O3_trig,Co_cubic,T_a,Coercivity,XRD サンプル名
CeCoZn_2-3_0_-35,25.552472809999998,66.43935589,8.008171297,0.463,0.04,0.244,0.0,0.072,0.1817,450,0.0,CeCoZn_2-3_164.xy
CeCoZn_2-3_5_-35,25.15626701,67.99126702,6.852465970000001,0.534,0.06,0.215,0.0,0.0012,0.1899,450,0.0,CeCoZn_2-3_181.xy
CeCoZn_2-3_10_-35,25.15329959,68.49360288,6.353097531,0.559,0.055,0.193,0.0,0.0054,0.187,450,0.0,CeCoZn_2-3_198.xy
CeCoZn_2-3_15_-35,25.09415366,69.64319128000001,5.26265506,0.534,0.0214,0.268,0.0,0.0023,0.1738,450,0.0,CeCoZn_2-3_215.xy
CeCoZn_2-3_20_-35,24.802782360000002,70.26709215,4.930125488,0.591,0.026,0.225,0.0,0.0021,0.1567,450,0.0,CeCoZn_2-3_232.xy
CeCoZn_2-3_25_-35,,,,,,,0.0,,,450,,CeCoZn_2-3_249.xy
CeCoZn_2-3_30_-35,,,,,,,0.0,,,450,,CeCoZn_2-3_266.xy
CeCoZn_2-3_35_-35,,,,,,,0.0,,,450,,CeCoZn_2-3_283.xy
CeCoZn_2-3_40_-35,,,,,,,0.0,,,450,,CeCoZn_2-3_300.xy
CeCoZn_2-3_-40_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_29.xy
CeCoZn_2-3_-35_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_46.xy
CeCoZn_2-3_-30_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_63.xy
CeCoZn_2-3_-25_-30,21.64964216,63.01002791,15.34032993,0.658,0.0206,0.137,0.0,0.0157,0.169,450,0.0,CeCoZn_2-3_80.xy
CeCoZn_2-3_-20_-30,22.54313881,63.93428887,13.52257232,0.522,0.0246,0.223,0.0,0.0877,0.142,450,0.0,CeCoZn_2-3_97.xy
CeCoZn_2-3_-15_-30,23.64700061,63.88626164,12.466737760000001,0.464,0.0288,0.245,0.0,0.1247,0.1372,450,0.0,CeCoZn_2-3_114.xy
CeCoZn_2-3_-10_-30,24.04543401,65.39410704000001,10.56045895,0.502,0.0252,0.207,0.0,0.1021,0.1633,450,0.0,CeCoZn_2-3_131.xy
CeCoZn_2-3_-5_-30,24.139083850000002,66.10281116,9.758104987000001,0.526,0.0265,0.206,0.0,0.0622,0.1786,450,0.0,CeCoZn_2-3_148.xy
CeCoZn_2-3_0_-30,24.93270805,67.48864815,7.578643808000001,0.51,0.0423,0.229,0.0,0.0354,0.183,450,0.0,CeCoZn_2-3_165.xy
CeCoZn_2-3_5_-30,25.070345890000002,68.14000562,6.789648483000001,0.575,0.0359,0.209,0.0,0.0029,0.1776,450,0.0,CeCoZn_2-3_182.xy
CeCoZn_2-3_10_-30,24.86179295,69.64942804,5.488779014,0.552,0.025,0.229,0.0,0.0254,0.1684,450,0.0,CeCoZn_2-3_199.xy
CeCoZn_2-3_15_-30,24.75042489,69.57841753,5.671157571,0.587,0.02,0.231,0.0,0.0013,0.1604,450,0.0,CeCoZn_2-3_216.xy
CeCoZn_2-3_20_-30,24.33617016,70.9095778,4.7542520349999995,0.619,0.011,0.217,0.0,0.0021,0.1514,450,0.0,CeCoZn_2-3_233.xy
CeCoZn_2-3_25_-30,23.49024343,72.1050398,4.404716771,0.621,0.0123,0.218,0.0,0.0008,0.1483,450,0.0,CeCoZn_2-3_250.xy
CeCoZn_2-3_30_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_267.xy
CeCoZn_2-3_35_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_284.xy
CeCoZn_2-3_40_-30,,,,,,,0.0,,,450,,CeCoZn_2-3_301.xy
CeCoZn_2-3_-40_-25,,,,,,,0.0,,,450,,CeCoZn_2-3_30.xy
CeCoZn_2-3_-35_-25,,,,,,,0.0,,,450,,CeCoZn_2-3_47.xy
CeCoZn_2-3_-30_-25,19.41849715,62.56799682999999,18.01350602,0.351,0.0321,0.435,0.0,0.0566,0.1253,450,0.0,CeCoZn_2-3_64.xy
CeCoZn_2-3_-25_-25,20.53696699,62.19484426,17.26818875,0.69,0.0013,0.11,0.0,0.055,0.146,450,0.0,CeCoZn_2-3_81.xy
CeCoZn_2-3_-20_-25,21.94288186,63.43936387,14.617754269999999,0.695,0.0134,0.089,0.0,0.0479,0.155,450,0.0,CeCoZn_2-3_98.xy
CeCoZn_2-3_-15_-25,22.766321089999998,64.74359472,12.490084190000001,0.665,0.0237,0.133,0.0,0.0211,0.157,450,0.0,CeCoZn_2-3_115.xy
CeCoZn_2-3_-10_-25,23.169365,65.4172695,11.4133655,0.632,0.0338,0.154,0.0,0.0237,0.157,450,0.0,CeCoZn_2-3_132.xy
CeCoZn_2-3_-5_-25,23.61171923,66.69636328,9.691917488,0.601,0.0225,0.187,0.0,0.0099,0.1791,450,0.0,CeCoZn_2-3_149.xy
CeCoZn_2-3_0_-25,24.27722181,67.03612734,8.686650848,0.612,0.0229,0.176,0.0,0.0249,0.1645,450,0.0,CeCoZn_2-3_166.xy
CeCoZn_2-3_5_-25,24.22580459,68.32806275,7.4461326549999995,0.618,0.0187,0.171,0.0,0.0321,0.1606,450,0.0,CeCoZn_2-3_183.xy
CeCoZn_2-3_10_-25,24.28024786,69.45165623,6.268095913000001,0.613,0.023,0.173,0.0,0.0351,0.156,450,0.0,CeCoZn_2-3_200.xy
CeCoZn_2-3_15_-25,24.26239157,70.21281118,5.524797251,0.62,0.03,0.164,0.0,0.0351,0.1509,450,0.0,CeCoZn_2-3_217.xy
CeCoZn_2-3_20_-25,23.60592852,71.49457072,4.899500767,0.648,0.05,0.141,0.0,0.0251,0.1349,450,0.0,CeCoZn_2-3_234.xy
CeCoZn_2-3_25_-25,22.819973830000002,72.6473214,4.532704768,0.334,0.0,0.422,0.0,0.0428,0.2012,450,0.0,CeCoZn_2-3_251.xy
CeCoZn_2-3_30_-25,22.20265405,73.34765989,4.449686055,0.263,0.119,0.402,0.0,0.0466,0.1696,450,0.0,CeCoZn_2-3_268.xy
CeCoZn_2-3_35_-25,,,,,,,0.0,,,450,,CeCoZn_2-3_285.xy
CeCoZn_2-3_40_-25,,,,,,,0.0,,,450,,CeCoZn_2-3_302.xy
CeCoZn_2-3_-40_-20,,,,,,,0.0,,,450,,CeCoZn_2-3_31.xy
CeCoZn_2-3_-35_-20,17.13473,61.41199984,21.45327017,0.109,0.0448,0.738,0.0,0.0365,0.0716,450,0.0,CeCoZn_2-3_48.xy
CeCoZn_2-3_-30_-20,18.88316042,61.65398054,19.462859039999998,0.168,0.0472,0.649,0.0,0.0468,0.0887,450,0.0,CeCoZn_2-3_65.xy
CeCoZn_2-3_-25_-20,19.63158582,62.174470969999994,18.19394321,0.407,0.0345,0.392,0.0,0.0452,0.1205,450,0.0,CeCoZn_2-3_82.xy
CeCoZn_2-3_-20_-20,20.59582274,63.30060679,16.10357047,0.744,0.0004,0.064,0.0,0.0489,0.1428,450,0.0,CeCoZn_2-3_99.xy
CeCoZn_2-3_-15_-20,21.837558939999997,63.85739506,14.305045999999999,0.72,0.0087,0.07,0.0,0.058,0.147,450,0.0,CeCoZn_2-3_116.xy
CeCoZn_2-3_-10_-20,22.37100619,65.18272981999999,12.446264,0.649,0.0157,0.125,0.0,0.0575,0.1523,450,0.0,CeCoZn_2-3_133.xy
CeCoZn_2-3_-5_-20,22.82517671,66.57941367,10.59540961,0.654,0.0208,0.126,0.0,0.0499,0.1493,450,0.0,CeCoZn_2-3_150.xy
CeCoZn_2-3_0_-20,23.31793014,67.81848349,8.863586379000001,0.643,0.0229,0.141,0.0,0.0464,0.1465,450,0.0,CeCoZn_2-3_167.xy
CeCoZn_2-3_5_-20,23.24976779,69.11975496,7.630477249,0.657,0.02,0.136,0.0,0.0424,0.1438,450,0.0,CeCoZn_2-3_184.xy
CeCoZn_2-3_10_-20,23.559912559999997,69.71332781000001,6.726759630999999,0.64,0.0149,0.157,0.0,0.04,0.1475,450,0.0,CeCoZn_2-3_201.xy
CeCoZn_2-3_15_-20,23.55594379,70.91128895,5.532767259,0.561,0.108,0.157,0.0,0.0421,0.1319,450,0.3481408809729731,CeCoZn_2-3_218.xy
CeCoZn_2-3_20_-20,22.8077936,72.29318866999999,4.899017724,0.347,0.0,0.41,0.0,0.0435,0.1998,450,0.0,CeCoZn_2-3_235.xy
CeCoZn_2-3_25_-20,22.22558597,73.0869675,4.687446528,0.539,0.019,0.238,0.0,0.0507,0.1533,450,0.0,CeCoZn_2-3_252.xy
CeCoZn_2-3_30_-20,21.43443874,74.07819167000001,4.487369591999999,0.61,0.102,0.135,0.0,0.0443,0.1083,450,0.0,CeCoZn_2-3_269.xy
CeCoZn_2-3_35_-20,20.31691598,75.44679193,4.236292094,0.383,0.431,0.047,0.0,0.0221,0.1171,450,0.0,CeCoZn_2-3_286.xy
CeCoZn_2-3_40_-20,,,,,,,0.0,,,450,,CeCoZn_2-3_303.xy
CeCoZn_2-3_-40_-15,15.33043906,61.41033435999999,23.25922658,0.144,0.027,0.772,0.0,0.0023,0.0545,450,0.0,CeCoZn_2-3_32.xy
CeCoZn_2-3_-35_-15,16.40361862,61.3264574,22.26992397,0.127,0.0286,0.758,0.0,0.0226,0.0644,450,0.0,CeCoZn_2-3_49.xy
CeCoZn_2-3_-30_-15,17.41440821,61.17775771,21.40783409,0.104,0.0484,0.739,0.0,0.0401,0.0686,450,0.0,CeCoZn_2-3_66.xy
CeCoZn_2-3_-25_-15,18.67336956,61.37894907,19.94768137,0.168,0.0467,0.658,0.0,0.0472,0.08,450,0.0,CeCoZn_2-3_83.xy
CeCoZn_2-3_-20_-15,19.77543723,62.5122531,17.71230966,0.377,0.0298,0.421,0.0,0.0516,0.1208,450,0.0,CeCoZn_2-3_100.xy
CeCoZn_2-3_-15_-15,21.0269668,63.88614735,15.086885850000002,0.686,0.0,0.122,0.0,0.0531,0.1382,450,0.0,CeCoZn_2-3_117.xy
CeCoZn_2-3_-10_-15,21.68521458,65.56457578,12.750209639999998,0.615,0.0146,0.16,0.0,0.0546,0.1556,450,0.0,CeCoZn_2-3_134.xy
CeCoZn_2-3_-5_-15,21.9257235,66.93967275,11.13460375,0.674,0.0123,0.129,0.0,0.0481,0.137,450,0.0,CeCoZn_2-3_151.xy
CeCoZn_2-3_0_-15,22.38939461,68.33176377,9.278841616,0.699,0.0149,0.103,0.0,0.0497,0.1341,450,0.0,CeCoZn_2-3_168.xy
CeCoZn_2-3_5_-15,22.31115562,69.65328394,8.035560445000002,0.693,0.0107,0.107,0.0,0.0496,0.1393,450,0.0,CeCoZn_2-3_185.xy
CeCoZn_2-3_10_-15,22.64091583,70.78042411,6.578660066,0.676,0.0138,0.127,0.0,0.0471,0.1366,450,0.0,CeCoZn_2-3_202.xy
CeCoZn_2-3_15_-15,22.22017135,71.69118771000001,6.088640939,0.709,0.0,0.114,0.0,0.0404,0.1367,450,0.0,CeCoZn_2-3_219.xy
CeCoZn_2-3_20_-15,22.145879739999998,72.6737077,5.18041256,0.527,0.0197,0.243,0.0,0.049,0.1618,450,0.0,CeCoZn_2-3_236.xy
CeCoZn_2-3_25_-15,21.45530844,73.61816424,4.926527328,0.523,0.0,0.26,0.0,0.0565,0.1601,450,0.0,CeCoZn_2-3_253.xy
CeCoZn_2-3_30_-15,20.40635416,74.87970589,4.713939949999999,0.445,0.128,0.236,0.0,0.0536,0.1377,450,0.0,CeCoZn_2-3_270.xy
CeCoZn_2-3_35_-15,19.91588474,75.96772717,4.116388092,0.555,0.062,0.232,0.0,0.0502,0.1013,450,0.0,CeCoZn_2-3_287.xy
CeCoZn_2-3_40_-15,19.01693745,76.79219479,4.190867764,0.264,0.056,0.546,0.0,0.0465,0.0868,450,0.9280130461402645,CeCoZn_2-3_304.xy
CeCoZn_2-3_-40_-10,14.22070932,61.055524260000006,24.72376641,0.109,0.038,0.778,0.0,0.012,0.0623,450,0.6138385471774207,CeCoZn_2-3_33.xy
CeCoZn_2-3_-35_-10,15.13302131,61.13730002,23.72967866,0.133,0.0355,0.773,0.0,0.0018,0.0563,450,0.0,CeCoZn_2-3_50.xy
CeCoZn_2-3_-30_-10,16.73998906,61.28606968,21.97394125,0.113,0.0304,0.782,0.0,0.0218,0.0528,450,2.036806427270748,CeCoZn_2-3_67.xy
CeCoZn_2-3_-25_-10,17.52662668,61.93633096,20.53704235,0.117,0.0446,0.734,0.0,0.0324,0.0717,450,0.0,CeCoZn_2-3_84.xy
CeCoZn_2-3_-20_-10,18.74520105,62.893118390000005,18.36168056,0.272,0.0334,0.558,0.0,0.0429,0.093,450,0.0,CeCoZn_2-3_101.xy
CeCoZn_2-3_-15_-10,19.31866437,64.69232469,15.98901094,0.427,0.0197,0.383,0.0,0.0474,0.1233,450,0.0,CeCoZn_2-3_118.xy
CeCoZn_2-3_-10_-10,20.52076241,65.74828875,13.730948840000002,0.561,0.0,0.246,0.0,0.0494,0.1436,450,0.0,CeCoZn_2-3_135.xy
CeCoZn_2-3_-5_-10,20.946330399999997,67.06772677000001,11.98594283,0.586,0.0114,0.204,0.0,0.045,0.1534,450,0.0,CeCoZn_2-3_152.xy
CeCoZn_2-3_0_-10,21.19517119,69.04937479,9.755454019,0.586,0.0147,0.199,0.0,0.0537,0.1473,450,0.0,CeCoZn_2-3_169.xy
CeCoZn_2-3_5_-10,21.31070975,70.43702113,8.252269124,0.541,0.0237,0.23,0.0,0.0474,0.1583,450,0.0,CeCoZn_2-3_186.xy
CeCoZn_2-3_10_-10,21.49424467,71.41187796,7.093877378,0.685,0.0147,0.129,0.0,0.0448,0.1266,450,0.0,CeCoZn_2-3_203.xy
CeCoZn_2-3_15_-10,21.342290350000003,72.30702408,6.350685562,0.537,0.0,0.251,0.0,0.0549,0.1572,450,0.0,CeCoZn_2-3_220.xy
CeCoZn_2-3_20_-10,20.840292050000002,73.60020804,5.559499906,0.523,0.0,0.267,0.0,0.0543,0.1561,450,0.0,CeCoZn_2-3_237.xy
CeCoZn_2-3_25_-10,20.371519199999998,74.70872417999999,4.919756627,0.534,0.0628,0.229,0.0,0.0525,0.121,450,0.0,CeCoZn_2-3_254.xy
CeCoZn_2-3_30_-10,19.80175169,75.65797263,4.5402756879999995,0.556,0.061,0.232,0.0,0.0497,0.1018,450,1.547148163535492,CeCoZn_2-3_271.xy
CeCoZn_2-3_35_-10,18.88001289,77.20306477,3.916922337,0.303,0.047,0.519,0.0,0.0499,0.0809,450,1.437119976512273,CeCoZn_2-3_288.xy
CeCoZn_2-3_40_-10,17.89301842,78.21868766,3.888293911,0.4,0.0,0.4,0.0,0.03,0.07,450,1.4365142182310509,CeCoZn_2-3_305.xy
CeCoZn_2-3_-40_-5,13.226571000000002,61.587605720000006,25.18582328,0.0561,0.091,0.756,0.0,0.0158,0.081,450,0.024767108245352353,CeCoZn_2-3_34.xy
CeCoZn_2-3_-35_-5,14.365178149999998,61.287461789999995,24.34736006,0.063,0.055,0.805,0.0,0.0176,0.0588,450,0.04432637432044055,CeCoZn_2-3_51.xy
CeCoZn_2-3_-30_-5,15.29003171,61.620502460000004,23.089465840000003,0.119,0.035,0.794,0.0,0.0018,0.0499,450,0.025679198200565717,CeCoZn_2-3_68.xy
CeCoZn_2-3_-25_-5,16.6415693,61.890301629999996,21.46812907,0.083,0.0331,0.809,0.0,0.0192,0.0557,450,0.0,CeCoZn_2-3_85.xy
CeCoZn_2-3_-20_-5,17.39501362,63.1748977,19.430088679999997,0.1002,0.0454,0.751,0.0,0.0334,0.0695,450,0.0,CeCoZn_2-3_102.xy
CeCoZn_2-3_-15_-5,18.47046665,64.68117231000001,16.84836104,0.246,0.0245,0.604,0.0,0.0433,0.0821,450,0.0,CeCoZn_2-3_119.xy
CeCoZn_2-3_-10_-5,18.89684151,66.63826801,14.46489047,0.433,0.0132,0.377,0.0,0.0456,0.1313,450,0.0,CeCoZn_2-3_136.xy
CeCoZn_2-3_-5_-5,19.71763003,68.08630586999999,12.1960641,0.536,0.0082,0.264,0.0,0.0491,0.1429,450,0.0,CeCoZn_2-3_153.xy
CeCoZn_2-3_0_-5,20.057566830000003,69.73230182,10.21013135,0.584,0.0092,0.219,0.0,0.0449,0.1427,450,0.0,CeCoZn_2-3_170.xy
CeCoZn_2-3_5_-5,20.31360193,71.22270221,8.463695857000001,0.575,0.0078,0.236,0.0,0.0353,0.1463,450,0.0,CeCoZn_2-3_187.xy
CeCoZn_2-3_10_-5,20.172005079999998,72.53998911000001,7.288005809,0.555,0.0,0.245,0.0,0.0524,0.1477,450,0.0,CeCoZn_2-3_204.xy
CeCoZn_2-3_15_-5,20.203862280000003,73.33239166999999,6.463746056,0.64,0.0,0.193,0.0,0.0452,0.1217,450,0.0,CeCoZn_2-3_221.xy
CeCoZn_2-3_20_-5,19.89920945,74.22573561,5.875054941,0.596,0.0,0.241,0.0,0.0419,0.1207,450,0.0,CeCoZn_2-3_238.xy
CeCoZn_2-3_25_-5,19.39662291,75.68384386,4.919533232,0.58,0.011,0.289,0.0,0.0539,0.0671,450,0.0,CeCoZn_2-3_255.xy
CeCoZn_2-3_30_-5,18.73852816,76.49993108000001,4.761540758,0.611,0.0407,0.232,0.0,0.0529,0.0634,450,1.3705136057248206,CeCoZn_2-3_272.xy
CeCoZn_2-3_35_-5,17.99118028,77.82631664,4.1825030739999995,0.236,0.0414,0.599,0.0,0.0486,0.0751,450,1.361475632623594,CeCoZn_2-3_289.xy
CeCoZn_2-3_40_-5,16.74567579,79.38138461999999,3.872939593,0.207,0.045,0.652,0.0,0.0365,0.0598,450,1.5735705915288662,CeCoZn_2-3_306.xy
CeCoZn_2-3_-40_0,12.47315402,62.11626758999999,25.410578389999998,0.108,0.08,0.746,0.0,0.0142,0.053,450,0.24331327414736015,CeCoZn_2-3_35.xy
CeCoZn_2-3_-35_0,13.674976119999998,61.66806269,24.65696119,0.087,0.059,0.792,0.0,0.0162,0.046,450,0.08038785254655031,CeCoZn_2-3_52.xy
CeCoZn_2-3_-30_0,14.11474265,62.368417040000004,23.51684031,0.098,0.0432,0.793,0.0,0.0137,0.0523,450,0.026957973515121074,CeCoZn_2-3_69.xy
CeCoZn_2-3_-25_0,15.09690168,62.833227629999996,22.069870690000002,0.119,0.0,0.81,0.0,0.0197,0.0514,450,0.07454356442642981,CeCoZn_2-3_86.xy
CeCoZn_2-3_-20_0,16.31464008,64.81543697,18.86992294,0.097,0.0217,0.811,0.0,0.0177,0.0529,450,0.3543369900894146,CeCoZn_2-3_103.xy
CeCoZn_2-3_-15_0,17.19448574,65.9710206,16.83449366,0.042,0.0389,0.828,0.0,0.0305,0.0604,450,0.0,CeCoZn_2-3_120.xy
CeCoZn_2-3_-10_0,17.853170260000002,67.8372122,14.30961754,0.1576,0.0339,0.7045,0.0,0.0379,0.0661,450,0.0,CeCoZn_2-3_137.xy
CeCoZn_2-3_-5_0,18.220874440000003,69.13555728,12.64356828,0.21,0.0325,0.639,0.0,0.0356,0.0832,450,0.0,CeCoZn_2-3_154.xy
CeCoZn_2-3_0_0,18.60807754,70.84010195,10.551820520000001,0.22,0.0294,0.6,0.0,0.0463,0.104,450,0.0,CeCoZn_2-3_171.xy
CeCoZn_2-3_5_0,18.79568317,72.38353223,8.820784602,0.259,0.0283,0.552,0.0,0.0439,0.1171,450,0.0,CeCoZn_2-3_188.xy
CeCoZn_2-3_10_0,19.258887220000002,73.27237439,7.468738388,0.267,0.027,0.533,0.0,0.0484,0.1248,450,0.0,CeCoZn_2-3_205.xy
CeCoZn_2-3_15_0,18.95439984,74.4311034,6.614496752,0.283,0.0311,0.518,0.0,0.0474,0.1205,450,0.0,CeCoZn_2-3_222.xy
CeCoZn_2-3_20_0,18.945209339999998,75.34408226,5.710708407,0.289,0.029,0.524,0.0,0.0423,0.116,450,0.0,CeCoZn_2-3_239.xy
CeCoZn_2-3_25_0,18.23675436,76.64912805,5.114117589,0.266,0.044,0.573,0.0,0.0428,0.0736,450,1.1581774100012525,CeCoZn_2-3_256.xy
CeCoZn_2-3_30_0,17.75990194,77.16889637,5.071201691,0.218,0.0437,0.632,0.0,0.0423,0.0643,450,1.3412804980038184,CeCoZn_2-3_273.xy
CeCoZn_2-3_35_0,16.49874277,79.18578514,4.315472091,0.194,0.0364,0.688,0.0,0.0268,0.0543,450,1.6098322606827415,CeCoZn_2-3_290.xy
CeCoZn_2-3_40_0,15.821989819999999,79.95775276,4.22025742,0.173,0.0,0.733,0.0,0.022,0.072,450,1.7937262521306816,CeCoZn_2-3_307.xy
CeCoZn_2-3_-40_5,11.72277939,63.11744292,25.159777690000002,0.145,0.448,0.349,0.0,0.0114,0.046,450,0.44030990881502896,CeCoZn_2-3_36.xy
CeCoZn_2-3_-35_5,12.123666669999999,63.16129987,24.71503346,0.123,0.074,0.763,0.0,0.0094,0.0307,450,0.36943072782514075,CeCoZn_2-3_53.xy
CeCoZn_2-3_-30_5,13.373422739999999,63.76876859,22.857808669999997,0.047,0.089,0.777,0.0,0.0132,0.0732,450,0.35949459883450424,CeCoZn_2-3_70.xy
CeCoZn_2-3_-25_5,14.253484310000001,64.35800110999999,21.38851459,0.089,0.0411,0.817,0.0,0.0093,0.0441,450,0.05811947531491468,CeCoZn_2-3_87.xy
CeCoZn_2-3_-20_5,15.038202159999999,65.1248609,19.83693694,0.092,0.0307,0.815,0.0,0.0128,0.0492,450,0.27887322841007145,CeCoZn_2-3_104.xy
CeCoZn_2-3_-15_5,15.69368156,67.54464412,16.76167432,0.0794,0.0202,0.847,0.0,0.0017,0.0513,450,0.4488957459038544,CeCoZn_2-3_121.xy
CeCoZn_2-3_-10_5,16.8868845,68.5570572,14.556058310000001,0.106,0.0301,0.792,0.0,0.0233,0.0485,450,0.7237796925324298,CeCoZn_2-3_138.xy
CeCoZn_2-3_-5_5,17.1447081,70.32438302,12.53090888,0.141,0.0303,0.744,0.0,0.0304,0.0535,450,0.8737184814806629,CeCoZn_2-3_155.xy
CeCoZn_2-3_0_5,17.57652546,71.99512482,10.42834972,0.185,0.0277,0.689,0.0,0.0341,0.064,450,0.672673316417715,CeCoZn_2-3_172.xy
CeCoZn_2-3_5_5,17.70885776,73.42125125999999,8.869890978,0.2073,0.0258,0.6544,0.0,0.0353,0.0773,450,0.3466503099759205,CeCoZn_2-3_189.xy
CeCoZn_2-3_10_5,17.95540579,74.34111778,7.703476425,0.2124,0.032,0.631,0.0,0.0395,0.085,450,0.9971318934109505,CeCoZn_2-3_206.xy
CeCoZn_2-3_15_5,17.51007806,76.11843397,6.371487968,0.2195,0.0314,0.631,0.0,0.0373,0.0812,450,1.2749496286028612,CeCoZn_2-3_223.xy
CeCoZn_2-3_20_5,17.79203564,76.58757327,5.6203910939999995,0.199,0.0472,0.654,0.0,0.0392,0.06,450,1.4996416500099854,CeCoZn_2-3_240.xy
CeCoZn_2-3_25_5,17.15871209,77.79044559,5.050842325,0.204,0.0427,0.663,0.0,0.0338,0.0565,450,1.5345474104086,CeCoZn_2-3_257.xy
CeCoZn_2-3_30_5,16.71241615,78.7508782,4.5367056429999995,0.191,0.0415,0.694,0.0,0.027,0.047,450,1.7232831424825172,CeCoZn_2-3_274.xy
CeCoZn_2-3_35_5,15.50209052,80.36870309000001,4.129206388,0.155,0.04,0.76,0.0,0.0219,0.0242,450,1.7208080484148602,CeCoZn_2-3_291.xy
CeCoZn_2-3_40_5,14.94416221,80.92085296,4.1349848289999995,0.0814,0.108,0.721,0.0,0.0221,0.0669,450,1.4758295754245396,CeCoZn_2-3_308.xy
CeCoZn_2-3_-40_10,10.60635231,64.77892039000001,24.6147273,0.139,0.534,0.276,0.0,0.0018,0.049,450,0.4088751428917523,CeCoZn_2-3_37.xy
CeCoZn_2-3_-35_10,11.36453049,64.80686946,23.82860006,0.14,0.497,0.33,0.0,0.0078,0.025,450,0.5047087331711523,CeCoZn_2-3_54.xy
CeCoZn_2-3_-30_10,12.04682834,64.97162748999999,22.98154417,0.105,0.083,0.758,0.0,0.0097,0.044,450,0.599361279046825,CeCoZn_2-3_71.xy
CeCoZn_2-3_-25_10,13.103010139999999,66.45685918999999,20.440130670000002,0.093,0.079,0.75,0.0,0.0125,0.0667,450,0.6673001549769344,CeCoZn_2-3_88.xy
CeCoZn_2-3_-20_10,13.90877123,67.08401571,19.00721306,0.084,0.0422,0.831,0.0,0.00071,0.0426,450,0.5833358947415457,CeCoZn_2-3_105.xy
CeCoZn_2-3_-15_10,14.98586278,68.69989790999999,16.31423931,0.065,0.0014,0.868,0.0,0.0133,0.0528,450,0.9237844508847213,CeCoZn_2-3_122.xy
CeCoZn_2-3_-10_10,15.43020347,69.95729422,14.61250231,0.0603,0.0274,0.845,0.0,0.0181,0.05,450,1.1631652833984822,CeCoZn_2-3_139.xy
CeCoZn_2-3_-5_10,15.92424772,71.38120088,12.694551400000002,0.0588,0.0172,0.879,0.0,0.0007,0.045,450,1.3672214655227828,CeCoZn_2-3_156.xy
CeCoZn_2-3_0_10,16.3425245,73.29594693,10.36152857,0.12,0.026,0.786,0.0,0.0191,0.049,450,1.7107104655571763,CeCoZn_2-3_173.xy
CeCoZn_2-3_5_10,16.3684153,74.47869249,9.152892201,0.138,0.0288,0.765,0.0,0.0206,0.0467,450,1.5302569564931092,CeCoZn_2-3_190.xy
CeCoZn_2-3_10_10,16.90143494,75.74805277,7.350512286999999,0.177,0.0287,0.721,0.0,0.0212,0.0514,450,1.6557808457190548,CeCoZn_2-3_207.xy
CeCoZn_2-3_15_10,16.67996496,77.07710498,6.242930066,0.187,0.0396,0.702,0.0,0.0196,0.0512,450,1.8357047827209603,CeCoZn_2-3_224.xy
CeCoZn_2-3_20_10,16.15535603,78.13157544,5.713068536000001,0.163,0.0264,0.73,0.0,0.0239,0.0572,450,1.7725539690865044,CeCoZn_2-3_241.xy
CeCoZn_2-3_25_10,15.48204895,79.08407035,5.433880705,0.153,0.021,0.762,0.0,0.0253,0.0385,450,1.6835877985246204,CeCoZn_2-3_258.xy
CeCoZn_2-3_30_10,15.427116,80.09642269,4.4764613109999996,0.065,0.078,0.79,0.0,0.0183,0.0479,450,1.574721188440813,CeCoZn_2-3_275.xy
CeCoZn_2-3_35_10,14.413993589999999,81.43019293,4.15581348,0.0736,0.125,0.7,0.0,0.0222,0.0784,450,1.2740200153073766,CeCoZn_2-3_292.xy
CeCoZn_2-3_40_10,14.013149129999999,82.24441467,3.742436199,0.0765,0.215,0.629,0.0,0.0128,0.0672,450,0.9710041100332033,CeCoZn_2-3_309.xy
CeCoZn_2-3_-40_15,10.31495346,66.75030081,22.93474573,0.079,0.631,0.201,0.0,0.0033,0.0853,450,0.31589138816782525,CeCoZn_2-3_38.xy
CeCoZn_2-3_-35_15,10.4635956,66.72025765000001,22.816146749999998,0.084,0.587,0.235,0.0,0.0046,0.089,450,0.36832641605701266,CeCoZn_2-3_55.xy
CeCoZn_2-3_-30_15,11.17240725,67.72004518,21.107547569999998,0.044,0.569,0.297,0.0,0.0087,0.082,450,0.4818993846243346,CeCoZn_2-3_72.xy
CeCoZn_2-3_-25_15,12.04389733,67.86488267,20.09122,0.119,0.452,0.369,0.0,0.009,0.052,450,0.6765092991847301,CeCoZn_2-3_89.xy
CeCoZn_2-3_-20_15,13.070023319999999,68.96570213999999,17.964274539999998,0.113,0.335,0.506,0.0,0.0132,0.0321,450,0.8590145690359392,CeCoZn_2-3_106.xy
CeCoZn_2-3_-15_15,13.560522820000001,70.3165652,16.12291197,0.089,0.127,0.715,0.0,0.0156,0.054,450,0.9822344576773797,CeCoZn_2-3_123.xy
CeCoZn_2-3_-10_15,14.059601350000001,72.51806832,13.422330330000001,0.0673,0.107,0.758,0.0,0.0134,0.0539,450,1.1665111469503089,CeCoZn_2-3_140.xy
